      DATE     TIME    DEC_YEAR     MJD          E          N          U    E_HYDL    N_HYDL     U_HYDL    E_NTAL    N_NTAL    U_NTAL    E_NTOL    N_NTOL    U_NTOL    E_SLEL    N_SLEL    U_SLEL    E_sHAO    N_sHAO     U_sHAO    E_FULL    N_FULL     U_FULL  dE_GPS_HYDL  dN_GPS_HYDL  dU_GPS_HYDL  dE_GPS_NTAL  dN_GPS_NTAL  dU_GPS_NTAL  dE_GPS_NTOL  dN_GPS_NTOL  dU_GPS_NTOL  dE_GPS_SLEL  dN_GPS_SLEL  dU_GPS_SLEL  dE_GPS_sHAO  dN_GPS_sHAO  dU_GPS_sHAO  dE_GPS_FULL  dN_GPS_FULL  dU_GPS_FULL
2010-08-05 12:00:00 2010.593151 55413.5   9.013845 -38.321563  -8.231282 -1.061275 -0.522475   7.749979  0.129860 -0.594993 -4.154714 -0.356452 -0.052735 -0.759651 -0.162601 -0.092337  0.029910 -1.287866 -1.170203   2.835613 -1.450468 -1.262540   2.865523    10.075120   -37.799088   -15.981261     8.883985   -37.726570    -4.076568     9.370298   -38.268828    -7.471630     9.176447   -38.229226    -8.261192    10.301712   -37.151360   -11.066895    10.464313   -37.059023   -11.096805
2010-08-06 12:00:00 2010.595890 55414.5  10.761639 -37.226032  -8.690432 -1.069037 -0.534959   7.976915  0.100445 -0.270329 -3.330071 -0.186975 -0.021542 -0.588130 -0.124777 -0.089710  0.039651 -1.155567 -0.826830   4.058715 -1.280344 -0.916541   4.098366    11.830676   -36.691073   -16.667347    10.661193   -36.955703    -5.360361    10.948614   -37.204490    -8.102302    10.886416   -37.136322    -8.730083    11.917206   -36.399202   -12.749146    12.041983   -36.309491   -12.788798
2010-08-07 12:00:00 2010.598630 55415.5  10.718421 -36.005336  -5.631170 -1.078890 -0.548705   8.219444  0.050357 -0.199779 -1.954693 -0.031507  0.072157 -0.364608 -0.114380 -0.090554  0.088573 -1.060039 -0.676327   5.900142 -1.174419 -0.766881   5.988714    11.797311   -35.456631   -13.850613    10.668063   -35.805557    -3.676476    10.749927   -36.077492    -5.266561    10.832801   -35.914782    -5.719742    11.778460   -35.329009   -11.531311    11.892840   -35.238455   -11.619884
2010-08-08 12:00:00 2010.601370 55416.5  10.946119 -36.988526  -3.789527 -1.084117 -0.566753   8.484365 -0.040671 -0.250434 -1.670979 -0.037680 -0.036579 -0.289996 -0.138390 -0.074185  0.102960 -1.162468 -0.853767   6.523390 -1.300858 -0.927951   6.626350    12.030236   -36.421773   -12.273892    10.986790   -36.738091    -2.118548    10.983799   -36.951946    -3.499531    11.084509   -36.914341    -3.892487    12.108587   -36.134759   -10.312917    12.246977   -36.060574   -10.415877
2010-08-09 12:00:00 2010.604110 55417.5  11.550052 -35.800479  -9.028100 -1.096134 -0.585960   8.727675 -0.021449 -0.354723 -1.899482 -0.118072 -0.053000 -0.340180 -0.143058 -0.068122  0.093003 -1.235655 -0.993684   6.488014 -1.378713 -1.061806   6.581017    12.646186   -35.214519   -17.755775    11.571501   -35.445755    -7.128618    11.668124   -35.747478    -8.687920    11.693111   -35.732356    -9.121103    12.785707   -34.806795   -15.516114    12.928765   -34.738673   -15.609117
2010-08-10 12:00:00 2010.606849 55418.5  10.599018 -36.014782  -8.193738 -1.107098 -0.605976   8.959899  0.027311 -0.358256 -1.867700  0.082700  0.089002 -0.472871 -0.130937 -0.062086  0.090655 -0.997087 -0.875230   6.619328 -1.128024 -0.937316   6.709983    11.706116   -35.408806   -17.153637    10.571708   -35.656526    -6.326037    10.516319   -36.103784    -7.720866    10.729956   -35.952696    -8.284393    11.596106   -35.139552   -14.813065    11.727043   -35.077466   -14.903721
2010-08-11 12:00:00 2010.609589 55419.5  10.110998 -37.292678  -1.377067 -1.114161 -0.619719   9.190170  0.049032 -0.110404 -1.306221  0.263547 -0.100567 -0.433522 -0.109267 -0.041157  0.105493 -0.801582 -0.830690   7.450426 -0.910849 -0.871847   7.555920    11.225159   -36.672959   -10.567237    10.061967   -37.182274    -0.070846     9.847451   -37.192110    -0.943545    10.220265   -37.251520    -1.482561    10.912580   -36.461988    -8.827494    11.021848   -36.420830    -8.932987
2010-08-12 12:00:00 2010.612329 55420.5  13.039930 -37.480452  -1.802145 -1.122835 -0.645095   9.433494  0.001162  0.058874 -0.316899  0.225808 -0.133949 -0.443795 -0.106486 -0.025146  0.119308 -0.895865 -0.720170   8.672801 -1.002351 -0.745317   8.792109    14.162765   -36.835357   -11.235640    13.038768   -37.539326    -1.485246    12.814122   -37.346503    -1.358350    13.146416   -37.455306    -1.921453    13.935795   -36.760282   -10.474946    14.042281   -36.735135   -10.594254
2010-08-13 12:00:00 2010.615068 55421.5  13.639828 -35.380755  -5.000052 -1.136193 -0.649749   9.626631  0.199233 -0.199092 -1.715626  0.057284 -0.007398 -0.658941 -0.104537 -0.008816  0.114387 -0.879676 -0.856238   7.252064 -0.984213 -0.865055   7.366452    14.776021   -34.731006   -14.626684    13.440595   -35.181662    -3.284426    13.582544   -35.373357    -4.341111    13.744366   -35.371938    -5.114439    14.519504   -34.524516   -12.252117    14.624041   -34.515700   -12.366504
2010-08-14 12:00:00 2010.617808 55422.5  10.586459 -36.853730  -7.884008 -1.152979 -0.640342   9.811907  0.176629 -0.275798 -2.385864 -0.005847 -0.133067 -0.697543 -0.115330 -0.005962  0.102281 -0.982197 -1.049206   6.728500 -1.097527 -1.055168   6.830781    11.739437   -36.213388   -17.695915    10.409830   -36.577932    -5.498144    10.592305   -36.720663    -7.186465    10.701789   -36.847768    -7.986289    11.568656   -35.804523   -14.612508    11.683986   -35.798562   -14.714789
2010-08-15 12:00:00 2010.620548 55423.5  12.103939 -35.320367  -1.871056 -1.166328 -0.648986  10.027776  0.138256 -0.243369 -2.956085  0.189000 -0.061435 -0.264402 -0.130489 -0.020490  0.116552 -0.839072 -0.953790   6.807289 -0.969561 -0.974280   6.923841    13.270268   -34.671381   -11.898832    11.965683   -35.076998     1.085029    11.914940   -35.258932    -1.606654    12.234428   -35.299877    -1.987609    12.943012   -34.366577    -8.678345    13.073500   -34.346087    -8.794897
2010-08-16 12:00:00 2010.623288 55424.5  12.506583 -35.433305  -1.380023 -1.175657 -0.674719  10.280923  0.049907 -0.123989 -1.790747  0.237559 -0.151008 -0.253341 -0.140662 -0.031574  0.158006 -0.888192 -0.949716   8.236835 -1.028853 -0.981290   8.394841    13.682240   -34.758587   -11.660946    12.456676   -35.309316     0.410723    12.269024   -35.282298    -1.126682    12.647244   -35.401731    -1.538030    13.394774   -34.483590    -9.616858    13.535436   -34.452015    -9.774864
2010-08-17 12:00:00 2010.626027 55425.5  10.273152 -37.743241   3.043820 -1.181842 -0.696376  10.517773 -0.041997 -0.066148 -1.622381 -0.048087 -0.152769 -0.082175 -0.159171 -0.020518  0.157539 -1.271927 -0.915293   8.813218 -1.431098 -0.935811   8.970757    11.454994   -37.046865    -7.473953    10.315148   -37.677093     4.666201    10.321239   -37.590473     3.125995    10.432323   -37.722723     2.886281    11.545078   -36.827948    -5.769398    11.704250   -36.807430    -5.926937
2010-08-18 12:00:00 2010.628767 55426.5  11.266448 -37.569295  -6.010836 -1.184469 -0.702209  10.744624 -0.186924 -0.080726 -1.621448 -0.324952 -0.256122 -0.158904 -0.197344 -0.022614  0.123337 -1.696344 -1.039057   8.964272 -1.893687 -1.061671   9.087610    12.450917   -36.867086   -16.755460    11.453372   -37.488569    -4.389389    11.591399   -37.313173    -5.851933    11.463791   -37.546682    -6.134174    12.962792   -36.530238   -14.975109    13.160135   -36.507624   -15.098446
2010-08-19 12:00:00 2010.631507 55427.5  11.605346 -37.477511  -0.658075 -1.186325 -0.704428  10.954268 -0.169944 -0.194164 -1.045021 -0.347732 -0.343399 -0.426684 -0.182096 -0.038406  0.099372 -1.704001 -1.241991   9.482563 -1.886097 -1.280397   9.581936    12.791672   -36.773084   -11.612344    11.775290   -37.283348     0.386946    11.953079   -37.134112    -0.231391    11.787442   -37.439106    -0.757448    13.309348   -36.235520   -10.140638    13.491444   -36.197115   -10.240011
2010-08-20 12:00:00 2010.634247 55428.5  10.854331 -36.412953   3.588140 -1.194333 -0.707190  11.133238 -0.030271 -0.185575 -1.219397 -0.256144 -0.159347 -0.280166 -0.135996 -0.033528  0.120097 -1.480747 -1.052113   9.633675 -1.616743 -1.085641   9.753771    12.048664   -35.705763    -7.545098    10.884602   -36.227378     4.807538    11.110475   -36.253606     3.868307    10.990328   -36.379425     3.468044    12.335079   -35.360841    -6.045534    12.471075   -35.327313    -6.165631
2010-08-21 12:00:00 2010.636986 55429.5  11.001888 -36.760902  -5.202385 -1.207841 -0.715138  11.350005 -0.049816 -0.084846 -1.223736 -0.018384 -0.185041  0.014651 -0.125745 -0.023646  0.116177 -1.276042 -0.985025  10.140920 -1.401787 -1.008671  10.257097    12.209730   -36.045764   -16.552390    11.051705   -36.676056    -3.978649    11.020272   -36.575862    -5.217036    11.127634   -36.737256    -5.318562    12.277930   -35.775877   -15.343305    12.403675   -35.752231   -15.459482
2010-08-22 12:00:00 2010.639726 55430.5   9.891575 -36.296710  -2.454411 -1.219307 -0.727603  11.586922 -0.132172 -0.044242 -0.886152  0.002736 -0.194836 -0.053811 -0.159814 -0.048776  0.169925 -1.348743 -0.966681  10.646959 -1.508558 -1.015457  10.816884    11.110882   -35.569107   -14.041333    10.023748   -36.252468    -1.568259     9.888840   -36.101874    -2.400600    10.051390   -36.247934    -2.624336    11.240319   -35.330029   -13.101370    11.400133   -35.281253   -13.271295
2010-08-23 12:00:00 2010.642466 55431.5   9.393816 -38.305373   3.399774 -1.229034 -0.742285  11.836459 -0.254046 -0.061480  0.202054 -0.060046 -0.345432 -0.177978 -0.179049 -0.068123  0.196326 -1.543126 -1.149196  11.860534 -1.722175 -1.217319  12.056860    10.622850   -37.563088    -8.436684     9.647863   -38.243894     3.197721     9.453863   -37.959941     3.577752     9.572865   -38.237251     3.203449    10.936943   -37.156177    -8.460760    11.115991   -37.088054    -8.657086
2010-08-24 12:00:00 2010.645205 55432.5  11.549575 -38.642788   4.316169 -1.239381 -0.753512  12.074435 -0.215451 -0.171487  0.934656 -0.075340 -0.297553 -0.383023 -0.166972 -0.078057  0.207305 -1.530171 -1.222551  12.626068 -1.697143 -1.300608  12.833373    12.788956   -37.889276    -7.758266    11.765026   -38.471301     3.381513    11.624914   -38.345235     4.699192    11.716546   -38.564731     4.108864    13.079746   -37.420237    -8.309899    13.246718   -37.342180    -8.517204
2010-08-25 12:00:00 2010.647945 55433.5  11.352314 -36.861160   1.090115 -1.258575 -0.752161  12.257518 -0.161789 -0.147406  0.568816 -0.021824 -0.083579 -0.284660 -0.149233 -0.076824  0.190885 -1.442188 -0.983146  12.541674 -1.591421 -1.059970  12.732559    12.610889   -36.108999   -11.167404    11.514103   -36.713754     0.521299    11.374138   -36.777581     1.374774    11.501547   -36.784336     0.899229    12.794502   -35.878014   -11.451560    12.943735   -35.801190   -11.642445
2010-08-26 12:00:00 2010.650685 55434.5  10.569663 -37.089554   2.098595 -1.272239 -0.757067  12.453998 -0.212355 -0.089206  0.159830 -0.139878 -0.044435 -0.256408 -0.162228 -0.079505  0.181808 -1.624472 -0.890707  12.357420 -1.786700 -0.970212  12.539228    11.841902   -36.332487   -10.355403    10.782018   -37.000349     1.938765    10.709540   -37.045120     2.355003    10.731891   -37.010050     1.916787    12.194135   -36.198847   -10.258825    12.356363   -36.119343   -10.440633
2010-08-27 12:00:00 2010.653425 55435.5  14.407599 -34.258575   5.034642 -1.294220 -0.752579  12.625649 -0.300813 -0.085961  0.577455 -0.399536 -0.061679 -0.274974 -0.173578 -0.111822  0.188432 -1.994569 -0.900220  12.928129 -2.168147 -1.012041  13.116562    15.701819   -33.505996    -7.591007    14.708412   -34.172614     4.457188    14.807135   -34.196896     5.309617    14.581177   -34.146753     4.846210    16.402168   -33.358355    -7.893487    16.575746   -33.246534    -8.081919
2010-08-28 12:00:00 2010.656164 55436.5   8.873289 -39.050245   7.329383 -1.305861 -0.758272  12.696140 -0.330360 -0.074536  0.376625 -0.344260 -0.142190 -0.194876 -0.176227 -0.112048  0.180625 -1.980481 -0.974998  12.877889 -2.156708 -1.087047  13.058515    10.179150   -38.291973    -5.366757     9.203649   -38.975710     6.952758     9.217550   -38.908055     7.524260     9.049517   -38.938197     7.148758    10.853770   -38.075247    -5.548506    11.029997   -37.963199    -5.729131
2010-08-29 12:00:00 2010.658904 55437.5  10.534227 -34.688203  -5.172818 -1.300698 -0.764331  12.825692 -0.267157 -0.234206  0.316060 -0.048924 -0.192633 -0.086436 -0.167842 -0.105799  0.164707 -1.616779 -1.191170  13.055317 -1.784621 -1.296968  13.220024    11.834924   -33.923872   -17.998510    10.801384   -34.453998    -5.488879    10.583150   -34.495570    -5.086383    10.702069   -34.582405    -5.337525    12.151005   -33.497034   -18.228135    12.318848   -33.391235   -18.392842
2010-08-30 12:00:00 2010.661644 55438.5   9.532066 -35.595900  10.628387 -1.296691 -0.781996  12.801538 -0.213402 -0.181138  0.117432 -0.110243  0.068842  0.209524 -0.170335 -0.077090  0.187534 -1.620336 -0.894292  13.128494 -1.790671 -0.971382  13.316028    10.828757   -34.813904    -2.173151     9.745468   -35.414762    10.510955     9.642309   -35.664742    10.418862     9.702402   -35.518810    10.440853    11.152402   -34.701608    -2.500107    11.322737   -34.624518    -2.687641
2010-08-31 12:00:00 2010.664384 55439.5  11.937350 -34.501691   9.494176 -1.311883 -0.824495  12.797285 -0.291418 -0.096385  0.489211 -0.199474  0.005381 -0.199072 -0.185316 -0.065181  0.195488 -1.802776 -0.915499  13.087424 -1.988091 -0.980680  13.282913    13.249234   -33.677196    -3.303109    12.228768   -34.405306     9.004964    12.136825   -34.507072     9.693247    12.122666   -34.436511     9.298688    13.740126   -33.586192    -3.593249    13.925442   -33.521011    -3.788737
2010-09-01 12:00:00 2010.667123 55440.5  12.378812 -37.009736   1.950917 -1.327978 -0.871600  12.851056 -0.147969 -0.160112  0.254004 -0.099299  0.029217 -0.563862 -0.162079 -0.075800  0.177023 -1.575246 -1.002495  12.541199 -1.737325 -1.078295  12.718221    13.706790   -36.138137   -10.900140    12.526781   -36.849624     1.696913    12.478111   -37.038954     2.514779    12.540891   -36.933936     1.773894    13.954058   -36.007242   -10.590282    14.116137   -35.931442   -10.767304
2010-09-02 12:00:00 2010.669863 55441.5  11.938145 -35.890486  -5.519313 -1.366247 -0.916073  12.799314  0.072792 -0.185953 -1.402832  0.069795  0.063495 -0.369768 -0.133423 -0.056284  0.165725 -1.223660 -1.038532  11.026713 -1.357083 -1.094816  11.192438    13.304393   -34.974413   -18.318627    11.865354   -35.704532    -4.116482    11.868350   -35.953980    -5.149545    12.071569   -35.834202    -5.685038    13.161805   -34.851954   -16.546027    13.295228   -34.795670   -16.711751
2010-09-03 12:00:00 2010.672603 55442.5  13.025166 -35.186033   1.297470 -1.349639 -0.891504  12.722955  0.033629 -0.024464 -1.722933  0.056585  0.052093 -0.290605 -0.132611 -0.041856  0.179676 -1.259425 -0.863876  10.709417 -1.392035 -0.905732  10.889093    14.374806   -34.294528   -11.425485    12.991537   -35.161568     3.020403    12.968582   -35.238126     1.588075    13.157777   -35.144176     1.117793    14.284591   -34.322157    -9.411947    14.417202   -34.280300    -9.591623
2010-09-04 12:00:00 2010.675342 55443.5  10.178996 -37.207910   5.255345 -1.367092 -0.938042  12.715829  0.016972 -0.127354 -1.425233  0.084621 -0.015302 -0.328828 -0.146022 -0.063969  0.183326 -1.265499 -1.080697  10.961768 -1.411521 -1.144667  11.145094    11.546088   -36.269869    -7.460484    10.162025   -37.080556     6.680578    10.094375   -37.192609     5.584174    10.325019   -37.143941     5.072019    11.444495   -36.127213    -5.706422    11.590518   -36.063244    -5.889749
2010-09-05 12:00:00 2010.678082 55444.5  12.253244 -35.917184   2.001526 -1.410950 -0.930617  12.809286  0.052767 -0.349911 -2.189786  0.243397 -0.132179 -0.045458 -0.140349 -0.071172  0.151315 -1.114786 -1.412707  10.574042 -1.255135 -1.483879  10.725357    13.664194   -34.986566   -10.807759    12.200478   -35.567273     4.191312    12.009848   -35.785004     2.046984    12.393593   -35.846012     1.850211    13.368031   -34.504476    -8.572516    13.508380   -34.433305    -8.723831
2010-09-06 12:00:00 2010.680822 55445.5  11.993563 -36.285274   6.424430 -1.441011 -0.930833  13.035422  0.003574 -0.298505 -2.605084  0.107938  0.191513  0.405392 -0.136292 -0.037108  0.150295 -1.329499 -1.037825  10.835730 -1.465791 -1.074933  10.986025    13.434574   -35.354442    -6.610992    11.989989   -35.986770     9.029514    11.885625   -36.476787     6.019039    12.129855   -36.248166     6.274135    13.323062   -35.247449    -4.411300    13.459354   -35.210341    -4.561595
2010-09-07 12:00:00 2010.683562 55446.5  10.743995 -35.733735   0.627051 -1.457211 -0.920736  13.268922 -0.043500 -0.284209 -2.260835 -0.176909  0.208641  0.122072 -0.152763 -0.043550  0.179401 -1.677619 -0.996305  11.130159 -1.830382 -1.039855  11.309560    12.201206   -34.812999   -12.641871    10.787494   -35.449526     2.887886    10.920903   -35.942376     0.504979    10.896757   -35.690186     0.447650    12.421614   -34.737430   -10.503108    12.574377   -34.693881   -10.682509
2010-09-08 12:00:00 2010.686301 55447.5  12.680298 -35.903740   9.749266 -1.463083 -0.914924  13.517232 -0.110698 -0.201987 -1.279198 -0.316052  0.110741 -0.230096 -0.148921 -0.034286  0.168242 -1.889832 -1.006171  12.007938 -2.038754 -1.040457  12.176180    14.143381   -34.988816    -3.767967    12.790996   -35.701753    11.028464    12.996350   -36.014481     9.979362    12.829219   -35.869455     9.581023    14.570130   -34.897570    -2.258673    14.719052   -34.863284    -2.426915
2010-09-09 12:00:00 2010.689041 55448.5  10.953562 -36.972978   8.999704 -1.466683 -0.932261  13.793604 -0.077308 -0.088627 -0.136588 -0.136876  0.018860 -0.109372 -0.125750 -0.027786  0.197913 -1.680867 -1.002027  13.547644 -1.806617 -1.029813  13.745557    12.420245   -36.040717    -4.793899    11.030870   -36.884351     9.136292    11.090438   -36.991838     9.109077    11.079311   -36.945192     8.801791    12.634429   -35.970950    -4.547939    12.760179   -35.943165    -4.745853
2010-09-10 12:00:00 2010.691781 55449.5  10.942935 -36.974399   8.782319 -1.463405 -0.941854  14.042837 -0.085972 -0.033372  0.256708 -0.180924  0.066320 -0.172393 -0.133574 -0.028389  0.192675 -1.730301 -0.908906  14.127153 -1.863874 -0.937295  14.319828    12.406340   -36.032545    -5.260518    11.028907   -36.941026     8.525611    11.123860   -37.040718     8.954712    11.076509   -36.946010     8.589644    12.673236   -36.065492    -5.344834    12.806810   -36.037103    -5.537509
2010-09-11 12:00:00 2010.694521 55450.5  12.226031 -37.220566   2.653996 -1.467208 -0.963391  14.281761 -0.067529 -0.001881  0.245965 -0.337824 -0.211130 -0.395590 -0.139768 -0.020808  0.184627 -1.872561 -1.176401  14.132136 -2.012329 -1.197210  14.316763    13.693239   -36.257176   -11.627766    12.293560   -37.218686     2.408031    12.563855   -37.009436     3.049586    12.365799   -37.199758     2.469369    14.098592   -36.044165   -11.478140    14.238360   -36.023357   -11.662767
2010-09-12 12:00:00 2010.697260 55451.5  11.233531 -37.146819   7.416281 -1.470318 -0.976897  14.432256 -0.060510  0.090971  0.658718 -0.360881 -0.324067 -0.380634 -0.122215 -0.003696  0.186068 -1.891709 -1.209994  14.710340 -2.013924 -1.213690  14.896408    12.703849   -36.169922    -7.015975    11.294040   -37.237790     6.757563    11.594411   -36.822752     7.796915    11.355746   -37.143123     7.230213    13.125240   -35.936825    -7.294059    13.247455   -35.933129    -7.480127
2010-09-13 12:00:00 2010.700000 55452.5  14.314476 -34.996374   7.669958 -1.472078 -0.995568  14.573834 -0.117516  0.128631  1.362680 -0.283356 -0.291509 -0.289821 -0.121989 -0.001931  0.199340 -1.872950 -1.158446  15.646693 -1.994939 -1.160377  15.846033    15.786554   -34.000806    -6.903876    14.431991   -35.125005     6.307278    14.597832   -34.704864     7.959778    14.436465   -34.994443     7.470618    16.187426   -33.837928    -7.976736    16.309414   -33.835997    -8.176076
2010-09-14 12:00:00 2010.702740 55453.5  10.995504 -34.356568  11.450172 -1.457500 -1.034344  14.592137 -0.033778 -0.077611  0.607590 -0.267125 -0.067923 -0.435360 -0.126251 -0.030399  0.225764 -1.758403 -1.179878  14.764367 -1.884654 -1.210277  14.990131    12.453004   -33.322223    -3.141964    11.029282   -34.278957    10.842582    11.262629   -34.288645    11.885533    11.121755   -34.326169    11.224408    12.753907   -33.176690    -3.314194    12.880158   -33.146290    -3.539959
2010-09-15 12:00:00 2010.705479 55454.5  10.338974 -36.619909   6.161416 -1.503510 -1.024264  14.360620 -0.085257 -0.206853 -0.353579 -0.124511 -0.254754 -0.733890 -0.136737 -0.062554  0.229576 -1.713278 -1.485871  13.273151 -1.850015 -1.548425  13.502726    11.842485   -35.595645    -8.199204    10.424231   -36.413056     6.514995    10.463485   -36.365155     6.895306    10.475712   -36.557355     5.931840    12.052252   -35.134038    -7.111735    12.188990   -35.071484    -7.341310
2010-09-16 12:00:00 2010.708219 55455.5   9.259804 -34.922908  12.438906 -1.526328 -1.021087  14.555003 -0.232318 -0.146871  0.779862  0.079691 -0.288197 -0.586763 -0.141614 -0.077708  0.242288 -1.678956 -1.456154  14.748103 -1.820570 -1.533862  14.990391    10.786132   -33.901821    -2.116098     9.492122   -34.776037    11.659043     9.180113   -34.634711    13.025669     9.401418   -34.845200    12.196618    10.938760   -33.466754    -2.309197    11.080374   -33.389046    -2.551485
2010-09-17 12:00:00 2010.710959 55456.5  11.589740 -36.911101   5.664816 -1.538769 -1.024208  14.748771 -0.119717 -0.209348  1.105243  0.383035 -0.260406 -0.320441 -0.119717 -0.080744  0.235968 -1.275451 -1.493962  15.533573 -1.395167 -1.574706  15.769541    13.128509   -35.886894    -9.083955    11.709457   -36.701754     4.559573    11.206705   -36.650695     5.985257    11.709457   -36.830357     5.428849    12.865191   -35.417140    -9.868757    12.984908   -35.336395   -10.104725
2010-09-18 12:00:00 2010.713699 55457.5  10.149383 -38.080813  10.029897 -1.601683 -1.003780  14.745885 -0.032042 -0.145666  0.188376  0.382861 -0.295236 -0.045263 -0.128605 -0.048808  0.252968 -1.250864 -1.444682  14.888999 -1.379469 -1.493490  15.141967    11.751066   -37.077033    -4.715988    10.181426   -37.935148     9.841521     9.766522   -37.785577    10.075159    10.277988   -38.032005     9.776929    11.400247   -36.636131    -4.859102    11.528852   -36.587323    -5.112070
2010-09-19 12:00:00 2010.716438 55458.5  13.301067 -37.504133   7.196851 -1.637041 -0.983744  14.840223 -0.161069  0.073116 -0.132338  0.199679 -0.152687 -0.011026 -0.153096 -0.021159  0.248913 -1.598432 -1.063315  14.696858 -1.751528 -1.084474  14.945771    14.938108   -36.520389    -7.643371    13.462136   -37.577250     7.329189    13.101389   -37.351446     7.207878    13.454163   -37.482974     6.947938    14.899499   -36.440818    -7.500007    15.052595   -36.419659    -7.748920
2010-09-20 12:00:00 2010.719178 55459.5  12.838809 -36.667796   8.655056 -1.621689 -0.968841  14.867374 -0.132625  0.256762  0.383068  0.142687 -0.071777 -0.024397 -0.134089 -0.026849  0.234012 -1.611627 -0.783856  15.226045 -1.745717 -0.810705  15.460057    14.460499   -35.698955    -6.212319    12.971434   -36.924559     8.271988    12.696122   -36.596019     8.679453    12.972899   -36.640947     8.421044    14.450436   -35.883940    -6.570989    14.584526   -35.857091    -6.805001
2010-09-21 12:00:00 2010.721918 55460.5  11.362807 -35.701102   0.269307 -1.605462 -0.967878  15.018491 -0.066406  0.281108  0.739328  0.272640 -0.083966  0.180100 -0.108101 -0.054376  0.231429 -1.399228 -0.770737  15.937920 -1.507328 -0.825113  16.169348    12.968269   -34.733224   -14.749184    11.429213   -35.982210    -0.470022    11.090167   -35.617136     0.089206    11.470908   -35.646726     0.037878    12.762035   -34.930365   -15.668613    12.870136   -34.875989   -15.900042
2010-09-22 12:00:00 2010.724658 55461.5  12.672428 -37.080298   4.043571 -1.621094 -0.963337  15.179237 -0.027978  0.139317  1.103200  0.467240 -0.111786  0.262342 -0.093302 -0.088464  0.252562 -1.181833 -0.935805  16.544778 -1.275134 -1.024269  16.797340    14.293523   -36.116961   -11.135665    12.700406   -37.219615     2.940372    12.205189   -36.968512     3.781230    12.765730   -36.991834     3.791010    13.854261   -36.144493   -12.501207    13.947563   -36.056029   -12.753768
2010-09-23 12:00:00 2010.727397 55462.5  11.958315 -36.947680  14.627391 -1.639548 -0.966081  15.323098 -0.055245  0.000264  0.992086  0.320282 -0.088222  0.045269 -0.101619 -0.098918  0.270040 -1.374511 -1.054039  16.360453 -1.476130 -1.152957  16.630493    13.597864   -35.981599    -0.695707    12.013560   -36.947944    13.635306    11.638034   -36.859458    14.582122    12.059934   -36.848762    14.357352    13.332826   -35.893641    -1.733062    13.434445   -35.794723    -2.003101
2010-09-24 12:00:00 2010.730137 55463.5  10.173753 -35.027066  17.078104 -1.630501 -0.953883  15.404032 -0.134032 -0.014355  1.058785  0.309676 -0.136212  0.068318 -0.127145 -0.092380  0.290551 -1.454857 -1.104450  16.531136 -1.582002 -1.196830  16.821686    11.804254   -34.073182     1.674071    10.307785   -35.012711    16.019318     9.864077   -34.890854    17.009785    10.300898   -34.934685    16.787553    11.628610   -33.922615     0.546968    11.755755   -33.830235     0.256417
2010-09-25 12:00:00 2010.732877 55464.5  11.653275 -35.209779  14.974159 -1.641888 -0.939475  15.545813 -0.139712  0.056151  0.976503  0.124900 -0.148266 -0.004823 -0.135218 -0.094855  0.299218 -1.656699 -1.031590  16.517494 -1.791917 -1.126445  16.816711    13.295163   -34.270305    -0.571654    11.792987   -35.265930    13.997656    11.528375   -35.061513    14.978982    11.788493   -35.114924    14.674942    13.309975   -34.178189    -1.543334    13.445193   -34.083334    -1.842552
2010-09-26 12:00:00 2010.735616 55465.5  10.088834 -34.852697   2.863372 -1.646470 -0.955732  15.713485 -0.160348  0.126010  1.499291  0.080827 -0.247170 -0.131828 -0.126026 -0.101687  0.297187 -1.725991 -1.076891  17.080948 -1.852017 -1.178578  17.378135    11.735304   -33.896965   -12.850113    10.249182   -34.978707     1.364081    10.008007   -34.605527     2.995200    10.214860   -34.751010     2.566185    11.814825   -33.775806   -14.217576    11.940851   -33.674119   -14.514763
2010-09-27 12:00:00 2010.738356 55466.5  11.752740 -36.021354   5.160427 -1.663267 -0.965960  15.876993 -0.177849  0.165095  2.201146  0.118509 -0.156290 -0.132779 -0.118690 -0.103571  0.297459 -1.722607 -0.957155  17.945360 -1.841296 -1.060726  18.242819    13.416007   -35.055394   -10.716566    11.930589   -36.186449     2.959281    11.634231   -35.865064     5.293206    11.871430   -35.917783     4.862968    13.475347   -35.064199   -12.784933    13.594036   -34.960627   -13.082392
2010-09-28 12:00:00 2010.741096 55467.5  12.314260 -35.181979  11.676010 -1.662284 -0.997577  16.084249 -0.279869  0.099531  2.855174 -0.166581 -0.140103 -0.311116 -0.126533 -0.109813  0.281325 -2.108734 -1.038149  18.628307 -2.235267 -1.147962  18.909632    13.976544   -34.184402    -4.408239    12.594129   -35.281510     8.820836    12.480841   -35.041877    11.987125    12.440792   -35.072166    11.394685    14.422994   -34.143830    -6.952297    14.549527   -34.034017    -7.233623
2010-09-29 12:00:00 2010.743836 55468.5  11.798213 -36.284766   6.310830 -1.659687 -1.027449  16.251697 -0.247100  0.055836  2.258551 -0.159187 -0.126518 -0.359554 -0.142921 -0.085762  0.268748 -2.065974 -1.098131  18.150694 -2.208894 -1.183894  18.419442    13.457899   -35.257317    -9.940867    12.045312   -36.340602     4.052279    11.957400   -36.158248     6.670384    11.941133   -36.199003     6.042082    13.864186   -35.186634   -11.839863    14.007107   -35.100872   -12.108612
